Date (GMT+1),Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Others,Waste,Wind offshore,Wind onshore,Solar,Load (incl. self-consumption)
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW)
2025-04-11T19:15+02:00,1191,4768.4,7431.4,4259.7,461.7,511.5,9269,14.9,330.3,5186.7,1575.2,947.5,1537.5,9351.9,2447.1,59431.2
2025-04-11T19:30+02:00,1183.3,4782.7,7498,4260,462.2,519.9,9465.4,14.9,619.2,5790.2,1575.3,943.2,1466.2,8960.8,1299.5,59002.6
2025-04-11T19:45+02:00,1173.6,4744.4,7613.4,4293.5,461.7,515.5,9740.6,14.9,618.6,5839.3,1586.8,944.4,1361.7,8751,460.2,58748.6
2025-04-11T20:00+02:00,1173.7,4764.7,7398.7,4350.8,461.7,521.2,9886.1,14.9,619,6256,1657.3,951.3,1342.8,8361.8,89.5,58465.6
2025-04-11T20:15+02:00,1170.4,4763.9,7277,4346.6,461.7,531.1,9866.5,14.9,405.5,6075.9,1677.2,953,1349.8,7963.4,6.1,58493.8
2025-04-11T20:30+02:00,1182.1,4773.4,7242.5,4344.5,461.7,499.3,9859.6,14.9,392.9,6137.7,1695.1,950.7,1412.1,7849.8,2.2,58317.2
2025-04-11T20:45+02:00,1188.4,4753.6,7264.3,4333.5,461.7,505.5,9730.1,14.9,322.9,6057,1693.6,951.2,1465.5,7868.7,1.5,58055.2
2025-04-11T21:00+02:00,1153.3,4761.4,7268.7,4311.6,462.6,542.2,9618.1,14.9,283,5853.4,1694.5,954,1549.5,7788.4,1.4,57167.4
2025-04-11T21:15+02:00,1151.3,4766.9,7283.6,4301.1,461.7,542.8,9492.7,14.9,179.6,4774.3,1693.8,958.8,1691.7,7667.4,1.4,56496.2
2025-04-11T21:30+02:00,1153.2,4758.4,7292.9,4314.6,461.9,528.7,9123.3,14.9,103.6,4496.2,1693.5,952.4,1820.9,7637.8,1.3,55206.7
2025-04-11T21:45+02:00,1144.1,4750,7266.2,4300.6,461.7,559,9088,14.9,34.1,3658.5,1694.1,946.9,1856.2,7738,1.3,54662.7
2025-04-11T22:00+02:00,1140.1,4749,7280.2,4267.3,462.3,564.8,9031.1,14.9,32.3,3504.4,1694.3,946.7,1886.5,7535.2,0,54067.9
2025-04-11T22:15+02:00,1143,4761.7,7298,4237.3,461.7,543,9027.5,14.9,19,3097.2,1693.9,948.5,1925.5,7338.1,0,53045.7
2025-04-11T22:30+02:00,1146.7,4777.5,7299.5,4228.6,461.7,549.4,9024.6,14.9,33.7,2660.8,1693.5,945.3,1949.9,7064.4,0,51896.8
2025-04-11T22:45+02:00,1142.6,4785.4,7297.4,4222,461.7,554.7,8943.3,14.9,134,2235.8,1692.6,950.2,1948.8,6812.3,0,50911.5
2025-04-11T23:00+02:00,1141.2,4759.4,7299.4,4148.1,462,548,8926.2,14.9,210.1,3145.1,1693.9,956.7,2004.4,6526.7,0,49484.1
2025-04-11T23:15+02:00,1144.5,4764.8,7301.2,4135.5,461.7,535.6,8708.4,14.9,68.7,2675.2,1693.5,953.8,1992.2,6241.8,0,49271.8
2025-04-11T23:30+02:00,1141.8,4756.2,7290.2,4130.2,461.7,567.1,8424.2,14.9,45.6,2200.8,1693.8,954.1,1980.6,5986.1,0,48462.9
2025-04-11T23:45+02:00,1142.6,4760.5,7295.7,4127.5,461.7,576.5,8105.2,14.9,52.4,2342.4,1692.8,943.3,1792.1,5788.8,0,47325.1
2025-04-12T00:00+02:00,1142,4747.6,7308.4,3946.7,118.7,670.3,7756,14.9,49.5,3041,1692.5,946.3,1729.3,5636.8,0,46743.2
2025-04-12T00:15+02:00,1148,4732.2,7295.2,3940.3,114,579.7,7764.6,14.9,43.9,2483.9,1692.9,1089.3,1708.2,5471.3,0,46483.9
2025-04-12T00:30+02:00,1155.6,4737.2,7301.6,3939.5,114,572.3,7802.2,14.9,47.8,2060.3,1692.6,1093.9,1698.3,5301.8,0,45657.9
2025-04-12T00:45+02:00,1149.4,4760.7,7288.5,3881.1,114,535.7,7827,14.9,36.4,1919.8,1693.4,1094.8,1570.9,5119.2,0,45002.2
2025-04-12T01:00+02:00,1136.8,4738.3,7290.6,3845.7,114.9,538.5,7843.1,14.9,82.1,1868.3,1693.5,1095.6,1366.2,4972.7,0,44481.5
2025-04-12T01:15+02:00,1136.4,4730.6,7277.6,3848.1,114,494.2,7859.7,14.9,68.1,1090,1693.5,1094.8,1211.1,4889.7,0,44076.8
2025-04-12T01:30+02:00,1135.6,4753.7,7278.4,3838.6,114,468.6,7855.4,14.9,22.8,954.7,1693.6,1092.4,1096.7,4727.1,0,43653.6
2025-04-12T01:45+02:00,1127.2,4751.6,7290.3,3832.3,114,443.3,7842.4,14.9,14,584.8,1693.9,1093.6,975.2,4539.5,0,43509.9
2025-04-12T02:00+02:00,1130.4,4753.7,7311.9,3841,114,458.1,7903.8,14.9,49.3,1088.6,1694.2,1082,927.6,4450,0,43081.2
2025-04-12T02:15+02:00,1125.7,4755.6,7303.1,3830.5,114,478.5,7914,14.9,50.7,781.4,1693.5,1091.8,926.9,4329.4,0,42904.1
2025-04-12T02:30+02:00,1137.1,4753.5,7319.9,3822.6,114,485.6,7914.2,14.9,43.6,726.8,1693.7,1089.4,950.2,4315.5,0,42851.9
2025-04-12T02:45+02:00,1137,4734.5,7323.6,3823.7,114,511.8,7897.7,14.9,27.9,599.7,1693.6,1090.2,985.5,4328.7,0,42735.7
2025-04-12T03:00+02:00,1135.4,4722,7320.5,3822.6,114,529.2,7900.7,14.9,41.5,787,1693.2,1112.8,952.5,4229.5,0,42830.1
2025-04-12T03:15+02:00,1133.4,4738.7,7307.3,3823,114,513.7,7953.6,14.9,15.5,710.9,1693.9,1101.6,993,4136.9,0,42504.1
2025-04-12T03:30+02:00,1131.4,4748.9,7313.2,3830,114,513.9,7949,14.9,14.3,627.2,1693.9,1094.3,906.3,4127,0,42688
2025-04-12T03:45+02:00,1122.1,4725.7,7303.7,3831.8,114,516.7,7918.7,14.9,14,603.5,1694.4,1099,845.6,4122.5,0,42574.4
2025-04-12T04:00+02:00,1119.3,4721.8,7312.9,3844.8,114,519.7,7646.4,14.9,13.2,643.9,1694,1097.4,819.3,4105.4,0,42746.2
2025-04-12T04:15+02:00,1123.4,4737.3,7300.6,3831.4,114,515.8,7156.7,14.9,13.8,1004.3,1694,1105.8,804.7,4049.6,0,42606.3
2025-04-12T04:30+02:00,1137.6,4748.8,7320.5,3828.6,114,527,7049.1,14.9,14.1,953.8,1693.3,1109.1,768.4,3952.1,0,42727.2
2025-04-12T04:45+02:00,1134,4713.7,7321.6,3835.3,114,528,7084.8,14.9,14.2,977.5,1693.6,1110.4,759,3864.7,0,43040.4
2025-04-12T05:00+02:00,1135.6,4731.8,7337,3852.9,114,528.6,7068.4,14.9,13.9,536,1693.4,1092.3,691.6,3898.4,0,43555.1
2025-04-12T05:15+02:00,1136.9,4738.5,7335.7,3854.7,114,519.1,6937.7,14.9,14,1014,1693.3,1086.4,632.6,3939.4,0,43348.2
2025-04-12T05:30+02:00,1130.2,4734.2,7326.4,3904.2,114,557.7,6839.1,14.9,37.5,1334.8,1693.5,1082.7,614.3,4001.8,0,43784.1
2025-04-12T05:45+02:00,1126.5,4721.1,7353.4,3947.4,114,567.4,6772.7,14.9,90.7,1537.7,1693.2,1087,600.6,4038.2,0,44123.4
2025-04-12T06:00+02:00,1118.8,4734.3,7344.4,3959.4,114,555.6,6950.5,14.9,18.3,3141.7,1692.5,1092.2,596.8,4106.8,12.7,44573.7
2025-04-12T06:15+02:00,1117.5,4728.1,7315,3968,114.2,551.4,6889.4,14.9,11.7,3540.7,1692.2,1089.2,567.7,4164.5,37.5,44791.4
2025-04-12T06:30+02:00,1127.8,4739.6,7340,4011.1,114,541.8,6870.9,14.9,11.7,3640.2,1692.4,1083.4,502.1,4222.7,222.5,45007.5
2025-04-12T06:45+02:00,1129.9,4706.2,7350.3,4016.6,114,547.3,6906.1,14.9,44.9,3690.2,1692.7,1088.4,454.4,4320.6,954.9,45258.7
2025-04-12T07:00+02:00,1122.3,4673.6,7362.9,4029.1,114,547.7,6783.2,14.9,85.6,3636.7,1693,1085.3,469.6,4354.6,2137.5,46205.8
2025-04-12T07:15+02:00,1135.4,4695.2,7362.9,4033.3,114,567.2,6853.9,14.9,29.2,3116.8,1692.2,1087.1,474.1,4363.9,3715.6,47481.7
2025-04-12T07:30+02:00,1144,4668.1,7362.3,4018.2,114,598,6668.6,14.9,17.4,2671.7,1682.4,1087.1,444.1,4330.3,5636.5,48871.3
2025-04-12T07:45+02:00,1156,4658.7,7332.6,3941.7,114.2,606.7,6449.1,14.9,16.6,1202.6,1589.8,1085.6,401.9,4291.5,7855.8,49492.6
2025-04-12T08:00+02:00,1164.6,4668.9,7214.3,3591.9,114,594.7,5967.8,14.9,38.9,1984.2,1512.3,1072.7,429.5,4209.2,10375.8,50346.4
2025-04-12T08:15+02:00,1164.6,4665.2,7018.6,3132.4,114.2,591,5640.3,14.9,32.6,1159.6,1509.6,1086.3,419.6,4054.2,13214.2,51274.5
2025-04-12T08:30+02:00,1178.6,4689.4,6699.6,2705,114,638.1,5323,14.9,7,1388.2,1509.4,1084,383.8,3857,16335.2,52033.2
2025-04-12T08:45+02:00,1178.7,4713.2,6389.4,2332.4,114,655,5141.8,14.9,7.1,494.8,1480.7,1076.3,364.4,3533,19481.4,52502.2
2025-04-12T09:00+02:00,1195.8,4679.3,6025.1,1641,114.6,659.1,4641.6,14.9,12.4,736.5,1388.8,1079.3,375.6,3144.2,22594.7,52081.5
2025-04-12T09:15+02:00,1203.3,4673.9,5667.5,1371.1,114,635.1,4427.1,14.9,7.1,200.8,1378.4,1070.8,391.4,2779.3,25682.5,52766.2
2025-04-12T09:30+02:00,1209.8,4677.9,5013.9,1151.9,114,636.1,3878.9,14.9,9.4,134.7,1335.8,1076.2,372.9,2469.1,28740.9,52561.8
2025-04-12T09:45+02:00,1226.2,4703.4,4369.8,623.2,114,632.8,3346.7,14.9,5.5,24.6,1223.3,1079.5,387.5,2244.2,31693.4,52447.5
2025-04-12T10:00+02:00,1231.8,4677.8,3790.2,576.8,114.4,582.8,2687,14.9,15.1,388.3,1132,1029.1,76.9,2100.4,34745.7,52359.8
2025-04-12T10:15+02:00,1244.1,4679.8,3536.3,580.3,114,584.1,2369.2,14.9,8.1,44.6,1113.1,1019.3,76.6,2138,37667.4,52325.6
2025-04-12T10:30+02:00,1247.3,4687.2,3337.1,578.4,114,604.2,2227.7,14.9,10.4,3.5,1109.2,1028.7,90,2217.8,40361.4,51858.6
2025-04-12T10:45+02:00,1244.9,4682,3277.5,577.9,114,601.7,2148.4,14.9,3.5,0.6,1109.8,1039.5,116.7,2316.4,42731,51404.5
2025-04-12T11:00+02:00,1223.9,4651.7,3231.6,571.6,114,600.4,2060.2,14.9,15.4,89.7,1112.2,962.5,297.1,2345.5,44802.8,50557.3
2025-04-12T11:15+02:00,1195,4629.7,3271.6,567.5,114,596.1,2030.4,14.9,6.1,0.4,1108.2,813,218.5,2292,46764,50875.6
2025-04-12T11:30+02:00,1205.6,4646.6,3258.5,570.4,114,599,2021.6,14.9,5.9,0.4,1108.2,738.5,221.6,2325.6,48444.1,50713.8
2025-04-12T11:45+02:00,1219.8,4652.1,3229.9,558.1,114,591.5,2017.7,14.9,7.7,50,1108.2,740.4,144.7,2256.6,49635.8,50631.2
2025-04-12T12:00+02:00,1234.3,4643.5,3245.3,547.5,117.7,588.3,2010.5,14.9,15.3,33.7,1108.2,736.8,191.1,2040,50318.8,51272.9
2025-04-12T12:15+02:00,1232.7,4643.8,3172.5,532.9,114,598.4,2011.6,14.9,12.5,0.4,1108.2,724.5,185.6,1918.5,51162,51131.8
2025-04-12T12:30+02:00,1219.5,4647.5,3185.1,529,114,606.4,2000.5,14.9,21.2,6.2,1108.2,723.3,111.1,1643.7,51694,51289
2025-04-12T12:45+02:00,1206.6,4638.7,3202.7,530.5,114,617.5,1942.1,14.9,17.2,5,1108.2,724.2,117.3,1537.1,52411.3,50401.1
2025-04-12T13:00+02:00,1117,4652.7,3206.7,529.8,114,615.3,1937.1,14.9,18.5,4.3,1108.2,727.4,155.2,1759.2,52785.3,49820
2025-04-12T13:15+02:00,1088.3,4654.6,3230.8,531.3,114,604.5,1935.7,14.9,4.8,1.3,1108.2,723.3,171.8,1608,53093.6,49290.7
2025-04-12T13:30+02:00,1086.3,4660.5,3236.3,532.1,114.2,612.4,1933.1,14.9,20.1,5.7,1108.2,726.3,187.7,1448.8,53141.3,49252.5
2025-04-12T13:45+02:00,1083.3,4657,3225,528.2,114,594.9,1932,14.9,7.7,1.8,1108.2,728,216.3,1479.7,52977.3,48822.9
2025-04-12T14:00+02:00,1092.6,4659.7,3222.4,525.3,114,538.2,1931.2,14.9,12.4,4.2,1105.8,729.8,271.3,1476.4,52302.5,47811
2025-04-12T14:15+02:00,1093.5,4655.8,3242.7,531.1,114,550.2,1930.8,14.9,4.3,0.2,1105.5,731,300.2,1673.1,51474.6,47454.1
2025-04-12T14:30+02:00,1097.6,4654.1,3242.6,531.4,114,572.5,1936,14.9,11.4,4,1105.5,725.6,356.6,1963.8,50410.5,47061.2
2025-04-12T14:45+02:00,1097.7,4644.3,3254.5,531.6,114,577.6,1935,14.9,9.8,3.5,1105.5,730.2,401.6,2092.8,49326.2,46794.5
2025-04-12T15:00+02:00,1133.5,4643.3,3249.5,535.9,114,604.3,1934.5,14.9,6.5,0.2,1105.5,730.7,459.7,2488.2,47896.4,46889.1
2025-04-12T15:15+02:00,1130.3,4659.7,3255.7,540.5,114,602.7,1930.6,14.9,6.9,2.2,1105.5,728.9,467.9,3029.2,46358.2,46144.3
2025-04-12T15:30+02:00,1128.8,4650.8,3243.1,544.4,114,613.1,1931.4,14.9,6.1,0.2,1105.5,729.4,613.3,3423.2,44590.8,45578.6
2025-04-12T15:45+02:00,1119.7,4651.1,3231.9,547.9,114.2,608.2,1927.7,14.9,6.7,0.2,1105.5,728.2,792.1,3554.8,42753.2,45272.6
2025-04-12T16:00+02:00,1107,4668.2,3217,551.8,114,593.6,1937,14.9,5.6,0.2,1105.5,731.1,903.5,3164.8,40604.6,46686.6
2025-04-12T16:15+02:00,1097.5,4678.1,3213.2,557.1,114.7,599.5,1945.5,14.9,12.9,3.3,1105.5,729.3,1033.4,3590.3,38395.2,46265.1
2025-04-12T16:30+02:00,1092.1,4664,3243.2,560.4,114.4,571.7,1950.8,14.9,16.7,4.4,1105.5,728.6,1262.1,4060.7,35600,45894.1
2025-04-12T16:45+02:00,1106.4,4652.4,3241.2,566.3,114,568.4,1976.6,14.9,11.6,3.7,1105.5,794,1520.6,4431.2,32538.2,45700.6
2025-04-12T17:00+02:00,1199.7,4690.4,3245.1,626.4,114,571.5,2381.5,14.9,12.6,2,1105.5,967,1916.2,4387.6,29301.5,46553.8
2025-04-12T17:15+02:00,1218.9,4704.7,3450.3,621.4,115.1,534.5,2669.3,14.9,6.4,0.2,1105.5,1042.4,2017.9,4826.4,25934.9,46120.1
2025-04-12T17:30+02:00,1209.6,4729.9,3924,710.8,114.2,559.8,3041.2,14.9,8.1,67.5,1105.5,1076.2,2228.4,5123.4,22518.2,46937.3
2025-04-12T17:45+02:00,1206.8,4712.8,4854.3,785.3,114.2,552,3672.4,14.9,19.2,835.5,1105.5,1074.1,2441,5355.1,19091.8,47603.9
2025-04-12T18:00+02:00,1197.5,4749.9,5507.3,866.9,114.2,565.1,4672.3,14.9,7.5,1547.4,1105.5,1090.8,2810.7,5371.7,15654.8,49105.9
2025-04-12T18:15+02:00,1184.4,4735.7,6040.4,936,114.5,576.4,5294.7,14.9,54.2,2650.5,1105.5,1087,2943.6,5646.5,12312.9,49057
2025-04-12T18:30+02:00,1183.5,4751.5,6170.8,988.7,114.5,577.2,5699.6,14.9,71.2,4583,1105.5,1087.2,3193.3,5792.9,9233.5,49635.1
2025-04-12T18:45+02:00,1176.1,4737.6,6470.6,998.7,114,574.1,6203.4,14.9,48.6,5232.5,1105.5,1085,3143.7,5875.6,6496.8,49942.9
2025-04-12T19:00+02:00,1199.2,4750.7,6623.2,1000.8,114,570.4,6698.2,14.9,41.3,5975.2,1105.5,1094.8,3827.9,5967.7,4284.5,50246.5
2025-04-12T19:15+02:00,1195.9,4756.5,6608.4,1002.9,114,551.2,6750.5,14.9,50.2,5814.6,1105.5,1090.4,4210.2,6248.6,2707.6,50703.2
2025-04-12T19:30+02:00,1201.9,4754.8,6593.8,1001.9,114,598.4,6907.4,14.9,135.3,6228.4,1105.5,1093.3,4555.8,6760.8,1514.1,50536.1
2025-04-12T19:45+02:00,1206.2,4746.6,6588.7,998.8,114,618.7,6944.4,14.9,198.5,6162.5,1105.5,1096.1,4741.6,7665.3,563.6,50060.7
2025-04-12T20:00+02:00,1210.7,4761.2,6501.8,994.7,114,604.2,6744.9,14.9,629.2,6412.2,1105.5,1098,4693.7,8769.3,119,49798.8
2025-04-12T20:15+02:00,1210.2,4758.4,6412.7,1134.4,114,612.4,6585.3,14.9,359.4,6379.9,1105.5,1095.2,4975.2,9968.8,12.1,49886.6
2025-04-12T20:30+02:00,1201.4,4758.9,6335.7,1277.7,114,590.3,6541.7,14.9,15.4,6169.5,1105.5,1090.8,4985.1,11295.5,4.3,50536
2025-04-12T20:45+02:00,1209.6,4757.1,6275.6,1276.8,114,615.2,6576.7,14.9,4.7,5522.5,1105.5,1097.5,4877.8,12716.3,3.1,50757
2025-04-12T21:00+02:00,1164,4751,6130.1,1270,114.4,660.2,6789.7,14.9,6.3,6123.1,1105.5,1098.3,4928.4,13795.8,3,49800.3
2025-04-12T21:15+02:00,1166.6,4749.8,6092.8,1202.5,114,617.2,6863.5,14.9,10,5838.2,1105.5,1091.2,4900.4,14950.1,2.9,49979
2025-04-12T21:30+02:00,1164.3,4749.6,6006.2,1153.6,114,603.8,6889.4,14.9,3.7,4684.2,1105.5,1089.9,4851.1,16107.6,2.8,49195.3
2025-04-12T21:45+02:00,1175.4,4763.8,5946.2,1115.5,114,621.2,6851.8,14.9,3.9,3770.8,1105.5,1090.7,4855.9,16979.9,2.7,49080.5
2025-04-12T22:00+02:00,1170.1,4755.7,5875.9,1046.9,114.3,609,6519.3,14.9,4.2,4835.4,1105.5,1093,4783.4,17134.7,0,47944.4
2025-04-12T22:15+02:00,1172.9,4755.6,5594.7,1099,114,601.2,6356.1,14.9,4.2,4124.3,1105.5,1094.8,5074.5,17803.5,0,47969.8
2025-04-12T22:30+02:00,1173.1,4757.4,5311.1,1167.8,114,603.7,6181.1,14.9,4.4,3583.5,1105.5,1093.7,5031.5,18291.1,0,47516.3
2025-04-12T22:45+02:00,1169.2,4764.3,4801.1,1189.5,114,615,5932,14.9,3.8,3637.9,1105.5,1094.3,5041.5,18859.3,0,46592.6
2025-04-12T23:00+02:00,1169.8,4752.9,4361.4,1249.7,114.2,625,5668,14.9,3.4,3026.1,1105.5,1082.8,5034.9,19505.7,0,46071
2025-04-12T23:15+02:00,1171.7,4737.5,4254.7,1231.4,114,618.3,5631.3,14.9,3.4,2949.3,1105.5,1084.7,4920.4,20034.1,0,45780.3
2025-04-12T23:30+02:00,1164.8,4737.1,3999.2,1234,114,611,5594.8,14.9,2.5,2425.7,1105.5,1083.2,4840.1,20766.2,0,45109.8
2025-04-12T23:45+02:00,1167.7,4735.6,3755.9,1230.2,114,627.6,5353.7,14.9,8.6,1873.5,1105.5,1077.7,4664.4,21331.3,0,44433.4
2025-04-13T00:00+02:00,1170.5,4737.6,3513.3,1232.7,117.7,670.4,4861.2,14.9,37.1,1887.3,1105.5,1091.6,4897,21545.4,0,43581.8
2025-04-13T00:15+02:00,1180.9,4732.9,3410.9,1221,117.5,632.2,4679.6,14.9,53.4,1318.3,1105.5,959.5,4861.6,21598.7,0,43327.3
2025-04-13T00:30+02:00,1193.1,4733.8,3397.3,1216.4,117.7,632.5,4612.4,14.9,17.9,791.4,1105.5,962.8,4616.3,21521.2,0,42410
2025-04-13T00:45+02:00,1192.7,4725.6,3343.2,1209.4,117.5,624.8,4628.4,14.9,9.7,355,1105.5,953.9,4829.2,21666.8,0,42012.6
2025-04-13T01:00+02:00,1190.2,4718.4,3310.1,1204,117.5,590.9,4512.3,14.9,6.9,99.5,1105.5,954,5350.5,21782.9,0,41821.2
2025-04-13T01:15+02:00,1186.4,4709.1,3231,1204.9,117.5,588.1,4454.7,14.9,8.4,80.4,1105.5,952.8,5138.2,21705.5,0,41725.1
2025-04-13T01:30+02:00,1176.7,4731.2,3231.7,1202.6,117.5,586.9,4407.2,14.9,23.8,11.5,1105.5,959,5161.1,21748.5,0,41319.5
2025-04-13T01:45+02:00,1174.3,4725.2,3245.6,1198.9,117.5,585.1,4401.5,14.9,11,0.4,1105.5,950.9,5258.5,21680.8,0,41332.9
2025-04-13T02:00+02:00,1174,4730,3249.3,1188.2,117.9,585,4335.9,14.9,38.8,1.9,1105.5,955.8,5274,21622,0,41061.8
2025-04-13T02:15+02:00,1165.9,4732,3237.3,1186.7,117.5,601.1,4196.5,14.9,66.7,91.4,1105.5,955.4,5235.9,21349.4,0,41024.3
2025-04-13T02:30+02:00,1172.3,4749.9,3217.1,1230.1,117.5,601.9,4125.9,14.9,43.5,69.3,1105.5,945.2,5312.5,21161.3,0,40774.2
2025-04-13T02:45+02:00,1166.6,4724.7,3219.9,1243.2,117.5,583.7,4070.9,14.9,19.2,69.7,1105.5,939.2,5344.5,21218.9,0,40806.6
2025-04-13T03:00+02:00,1167.2,4719.4,3250.1,1246.6,117.7,583.1,4107.6,14.9,84.9,236.8,1105.5,948.4,5097.9,21062.3,0,40180.7
2025-04-13T03:15+02:00,1174.4,4715.7,3244.8,1246,117.5,593.5,4118.1,14.9,40,264.3,1105.5,953.2,5156.8,21104.5,0,40014.3
2025-04-13T03:30+02:00,1173.8,4712.3,3227.2,1239.5,117.5,589,4120.5,14.9,21.4,280.5,1105.5,947.6,5201.1,21383.6,0,39580
2025-04-13T03:45+02:00,1168.3,4697,3240.2,1243.6,117.5,596.6,4126.2,14.9,62.4,260.4,1105.5,952.9,5223.9,21409.5,0,39691.2
2025-04-13T04:00+02:00,1167.1,4707.3,3247.4,1223.2,117.7,625.2,4161.9,14.9,86.7,48.8,1105.5,946.3,5434.1,21300.3,0,39828.1
2025-04-13T04:15+02:00,1169.5,4702.7,3218.3,1206.8,117.5,620,4201.7,14.9,42,36.3,1105.5,958.2,5435.4,21421.2,0,39583.4
2025-04-13T04:30+02:00,1170.9,4701.9,3229,1204.9,117.5,601.6,4206.1,14.9,70.4,38.2,1105.5,963.1,5354.4,21650.1,0,39665.1
2025-04-13T04:45+02:00,1155.6,4684.6,3235.6,1208.9,117.5,597.9,4154.7,14.9,76.3,2.9,1105.5,951.2,5250.7,21684.9,0,39790.7
2025-04-13T05:00+02:00,1164.8,4699.5,3225.4,1213.7,117.5,591.2,4110.7,14.9,72.2,90.7,1105.5,955.9,5360.8,21716.2,0,40297.4
2025-04-13T05:15+02:00,1165.7,4708.4,3223.4,1212.7,117.5,583,4111.5,14.9,19.4,28.4,1105.5,948.9,5286.1,21900.7,0,40253.9
2025-04-13T05:30+02:00,1165.8,4692.9,3212.5,1218,117.5,564.7,4123.3,14.9,44.8,64.1,1105.5,949.2,5136.8,22071.7,0,40442.5
2025-04-13T05:45+02:00,1168.9,4680.6,3254.9,1204.4,117.5,575.9,4187.7,14.9,98.6,127.6,1106.8,949.7,5019.3,21806.3,0,40512.2
2025-04-13T06:00+02:00,1175,4679.4,3248.2,1028.4,117.5,612.9,4344.3,14.9,36,34,1108.2,949.9,5255.3,22484.2,9.8,40808.6
2025-04-13T06:15+02:00,1172.4,4683.3,3225.7,945.9,117.5,618.5,4407.2,14.9,10.6,1.8,1108.2,956.6,5126.6,22519.2,60.2,40553.9
2025-04-13T06:30+02:00,1150.7,4676.8,3244.7,945.1,117.5,594.2,4407.7,14.9,5.8,1.7,1109.9,959.3,5001.9,22638,296.9,40411.2
2025-04-13T06:45+02:00,1149.8,4661.8,3228.2,939.6,117.5,581.1,4247.8,14.9,10.8,1.9,1108.7,962.6,5040.8,22520,896.4,40963.1
2025-04-13T07:00+02:00,1152.5,4676.2,3248.6,939.2,117.5,563.2,4073.6,14.9,6.6,0.9,1108.2,958.8,4850.8,22415.1,1928,41415.4
2025-04-13T07:15+02:00,1155.1,4684.8,3235.5,931.7,117.5,555.1,3835,14.9,33.2,2.8,1108.2,949.9,4688.3,22178.3,3150,41727.1
2025-04-13T07:30+02:00,1156.6,4687.4,3231.5,940.3,117.5,569.6,3696.7,14.9,12,85.5,1108.2,954,4692,21924,4527.9,42846.4
2025-04-13T07:45+02:00,1159.2,4701.7,3233.7,945,117.5,566.2,3433.6,14.9,27,4.1,1108.2,960,4601.7,21836.3,6102.2,43496
2025-04-13T08:00+02:00,1172.6,4700.5,3247.1,941.9,117.5,583.3,2748.3,14.9,128.3,67.6,1108.2,945.8,4529.2,21537.8,7793.5,45044.7
2025-04-13T08:15+02:00,1184.5,4696.7,3224.8,942.4,117.7,600.3,2618.7,14.9,19.4,6.7,1108.2,960.8,4200.1,20777.6,9476.3,45823.2
2025-04-13T08:30+02:00,1181.1,4705.2,3220.3,947.6,117.5,599.9,2600.4,14.9,17.2,32.7,1108.2,960.9,4176.3,19573.2,11136.4,46908.7
2025-04-13T08:45+02:00,1175.8,4725.1,3238.8,953.4,117.5,619,2401.8,14.9,15.5,16.5,1108.2,960,3962.6,18631.9,12774,47655.5
2025-04-13T09:00+02:00,1163.9,4710.6,3267,957.6,118.2,605.1,2098.8,14.9,130.1,297,1108.2,944.2,4092.3,18035.1,14482.5,47461.2
2025-04-13T09:15+02:00,1170.1,4690.1,3279.1,954.8,117.5,561.4,1971.5,14.9,57.4,381.1,1108.2,932.9,4374,17556.7,15955.8,47902.2
2025-04-13T09:30+02:00,1159.6,4698.4,3268.3,958.7,117.5,555.1,1966.1,14.9,103.8,132.1,1108.2,938.7,4403.9,17439,17553.5,49111
2025-04-13T09:45+02:00,1151.7,4672,3300,963.5,117.5,546.7,1961.6,14.9,13.9,2.7,1108.2,932,4463.6,17478.8,19234.4,50208.3
2025-04-13T10:00+02:00,1172.6,4654,3291.6,961.1,117.5,555.5,1957.8,14.9,63,205.4,1108.2,878.2,4522.1,17768.9,20787.6,50032
2025-04-13T10:15+02:00,1171,4638.6,3274.7,966.2,117.7,558.8,1958.8,14.9,12.4,43.4,1108.2,883.8,4551.6,18017.5,22122.1,51415.3
2025-04-13T10:30+02:00,1159.5,4629.3,3296.9,967.1,117.5,534.6,1968.3,14.9,12.2,34.4,1108.2,906.7,4648.7,18302,23581.8,52166.5
2025-04-13T10:45+02:00,1157.1,4631.7,3309.1,969,118,531.4,1949.9,14.9,12.5,33.4,1108.2,914,4759.3,18931,24632.7,52914.7
2025-04-13T11:00+02:00,1176.1,4640.5,3346.6,984.5,119.7,520.7,1955.3,14.9,59.5,361.9,1108.2,876,3003.2,19365.6,25334.3,52457.5
2025-04-13T11:15+02:00,1164.7,4635.6,3378.2,993.4,117.5,527.9,1961.6,14.9,13.9,174.9,1108.2,867.3,2821.8,19579.9,25925.2,53027.8
2025-04-13T11:30+02:00,1158.9,4639,3355.6,996.9,117.5,527,1957.8,14.9,20.3,217.3,1108.2,865,2958.1,19930.2,26450.3,53983.9
2025-04-13T11:45+02:00,1165.8,4631.5,3360.2,1044.8,117.5,513.2,1972.8,14.9,15.7,22,1108.2,860.5,2934.8,20208.8,27048.3,53669.1
